open_time,sigma_mean,sigma_q025,sigma_q975
2019-02-15 00:00:00+00:00,0.011598829,0.0072191027,0.01760055
2019-02-16 00:00:00+00:00,0.0117350025,0.007396396,0.017305067
2019-02-17 00:00:00+00:00,0.0119517315,0.0076574166,0.017467136
2019-02-18 00:00:00+00:00,0.012178067,0.0077489996,0.018667554
2019-02-19 00:00:00+00:00,0.012096562,0.007669943,0.018154804
2019-02-20 00:00:00+00:00,0.012103814,0.0077444655,0.018620696
2019-02-21 00:00:00+00:00,0.012141349,0.0076473337,0.018630458
2019-02-22 00:00:00+00:00,0.012128756,0.007814969,0.018393189
2019-02-23 00:00:00+00:00,0.012284994,0.0077891196,0.01835969
2019-02-24 00:00:00+00:00,0.012269003,0.0077475426,0.01846881
2019-02-25 00:00:00+00:00,0.011946681,0.00765145,0.018031914
2019-02-26 00:00:00+00:00,0.011601299,0.0073136985,0.017694458
2019-02-27 00:00:00+00:00,0.011313667,0.007141477,0.017511921
2019-02-28 00:00:00+00:00,0.011149974,0.006932553,0.017432109
2019-03-01 00:00:00+00:00,0.011013612,0.0069057997,0.017228352
2019-03-02 00:00:00+00:00,0.010972251,0.0068506524,0.017095765
2019-03-03 00:00:00+00:00,0.0110366205,0.0069558043,0.016821573
2019-03-04 00:00:00+00:00,0.011124547,0.007014908,0.017002622
2019-03-05 00:00:00+00:00,0.011127353,0.0070646848,0.016900308
2019-03-06 00:00:00+00:00,0.010888385,0.0070945295,0.01674642
2019-03-07 00:00:00+00:00,0.010729002,0.006975183,0.016170375
2019-03-08 00:00:00+00:00,0.010638239,0.0068776887,0.015972098
2019-03-09 00:00:00+00:00,0.010629838,0.006825604,0.016245158
2019-03-10 00:00:00+00:00,0.010570059,0.0068371776,0.01578522
2019-03-11 00:00:00+00:00,0.010521838,0.006798675,0.015740896
2019-03-12 00:00:00+00:00,0.010407468,0.006776071,0.015503367
2019-03-13 00:00:00+00:00,0.010378987,0.006657902,0.01531295
2019-03-14 00:00:00+00:00,0.01042869,0.0066578505,0.015123005
2019-03-15 00:00:00+00:00,0.010541447,0.006800314,0.015845774
2019-03-16 00:00:00+00:00,0.010617458,0.0068817553,0.015832324
2019-03-17 00:00:00+00:00,0.010587609,0.0069599827,0.015905617
2019-03-18 00:00:00+00:00,0.010574739,0.0070353504,0.01564239
2019-03-19 00:00:00+00:00,0.01067064,0.007063236,0.015816227
2019-03-20 00:00:00+00:00,0.010770072,0.0070386683,0.015685523
2019-03-21 00:00:00+00:00,0.010953777,0.007094965,0.01589529
2019-03-22 00:00:00+00:00,0.011020844,0.007279072,0.015951775
2019-03-23 00:00:00+00:00,0.011250108,0.007435422,0.016447393
2019-03-24 00:00:00+00:00,0.011517417,0.0074994895,0.016749965
2019-03-25 00:00:00+00:00,0.011844862,0.0077211675,0.017136859
2019-03-26 00:00:00+00:00,0.012158468,0.007958377,0.01753475
2019-03-27 00:00:00+00:00,0.012573509,0.0081846975,0.018131608
2019-03-28 00:00:00+00:00,0.012781135,0.008325587,0.018999701
2019-03-29 00:00:00+00:00,0.013126892,0.008268974,0.019375099
2019-03-30 00:00:00+00:00,0.013459253,0.008567607,0.01946512
2019-03-31 00:00:00+00:00,0.013903101,0.008987538,0.020329108
2019-04-01 00:00:00+00:00,0.014391989,0.00942924,0.020919867
2019-04-02 00:00:00+00:00,0.0150926765,0.009743881,0.022179347
2019-04-03 00:00:00+00:00,0.015425353,0.010138352,0.022098089
2019-04-04 00:00:00+00:00,0.015564167,0.010325991,0.022152096
2019-04-05 00:00:00+00:00,0.01579807,0.010457392,0.022468744
2019-04-06 00:00:00+00:00,0.015977645,0.010444505,0.023210362
2019-04-07 00:00:00+00:00,0.016198196,0.010674759,0.023202064
2019-04-08 00:00:00+00:00,0.016414884,0.010895924,0.02409944
2019-04-09 00:00:00+00:00,0.016688725,0.010701481,0.02433364
2019-04-10 00:00:00+00:00,0.016848838,0.011044812,0.024785982
2019-04-11 00:00:00+00:00,0.016950954,0.011396264,0.024950437
2019-04-12 00:00:00+00:00,0.016724207,0.010903549,0.024698686
2019-04-13 00:00:00+00:00,0.016690275,0.011013761,0.024528677
2019-04-14 00:00:00+00:00,0.016732996,0.0108358,0.02441741
2019-04-15 00:00:00+00:00,0.016689656,0.010919749,0.023777
2019-04-16 00:00:00+00:00,0.016626786,0.01093317,0.023671294
2019-04-17 00:00:00+00:00,0.016410321,0.010790767,0.02358757
2019-04-18 00:00:00+00:00,0.016394958,0.0106310835,0.02412358
2019-04-19 00:00:00+00:00,0.016476523,0.010743456,0.024344591
2019-04-20 00:00:00+00:00,0.01665154,0.010774896,0.02500553
2019-04-21 00:00:00+00:00,0.016897066,0.01071755,0.025522856
2019-04-22 00:00:00+00:00,0.017364914,0.010882087,0.025721893
2019-04-23 00:00:00+00:00,0.017742364,0.011159458,0.026519569
2019-04-24 00:00:00+00:00,0.018038034,0.011442669,0.02656941
2019-04-25 00:00:00+00:00,0.018397288,0.0116815455,0.027257709
2019-04-26 00:00:00+00:00,0.01856355,0.011537389,0.027525026
2019-04-27 00:00:00+00:00,0.018819794,0.011792933,0.028253427
2019-04-28 00:00:00+00:00,0.019162692,0.011993411,0.028713686
2019-04-29 00:00:00+00:00,0.01950947,0.012311622,0.029468978
2019-04-30 00:00:00+00:00,0.019955302,0.012654878,0.029751778
2019-05-01 00:00:00+00:00,0.020612791,0.013394894,0.03064022
2019-05-02 00:00:00+00:00,0.021320168,0.014078148,0.03176088
2019-05-03 00:00:00+00:00,0.022043567,0.01437828,0.032483608
2019-05-04 00:00:00+00:00,0.02253591,0.014810348,0.032878574
2019-05-05 00:00:00+00:00,0.023084702,0.015167983,0.03371904
2019-05-06 00:00:00+00:00,0.02381634,0.01552062,0.03496289
2019-05-07 00:00:00+00:00,0.024642926,0.01609086,0.036045074
2019-05-08 00:00:00+00:00,0.025659995,0.016850833,0.03742781
2019-05-09 00:00:00+00:00,0.02676954,0.017707685,0.038757514
2019-05-10 00:00:00+00:00,0.027699139,0.018606521,0.040344134
2019-05-11 00:00:00+00:00,0.028798211,0.019177118,0.041837346
2019-05-12 00:00:00+00:00,0.029186543,0.019644832,0.042183347
2019-05-13 00:00:00+00:00,0.029870626,0.020289542,0.043695927
2019-05-14 00:00:00+00:00,0.030185876,0.020398078,0.043791134
2019-05-15 00:00:00+00:00,0.030587971,0.020837568,0.044786908
2019-05-16 00:00:00+00:00,0.030971777,0.020763788,0.045318976
2019-05-17 00:00:00+00:00,0.031275682,0.020609649,0.047291804
2019-05-18 00:00:00+00:00,0.031144314,0.020847363,0.045995444
2019-05-19 00:00:00+00:00,0.03129767,0.020898245,0.045341626
2019-05-20 00:00:00+00:00,0.030931104,0.02017284,0.045201942
2019-05-21 00:00:00+00:00,0.030428477,0.019822301,0.04385998
2019-05-22 00:00:00+00:00,0.030192938,0.01963397,0.04296222
2019-05-23 00:00:00+00:00,0.029951392,0.019523893,0.0428442
2019-05-24 00:00:00+00:00,0.02980328,0.019355193,0.04346829
2019-05-25 00:00:00+00:00,0.02970719,0.019374533,0.042750835
2019-05-26 00:00:00+00:00,0.02982123,0.019407835,0.0429967
2019-05-27 00:00:00+00:00,0.029733103,0.019021802,0.04323703
2019-05-28 00:00:00+00:00,0.029472368,0.01828418,0.04293678
2019-05-29 00:00:00+00:00,0.02949387,0.018718068,0.043137472
2019-05-30 00:00:00+00:00,0.029730696,0.018934665,0.04385584
2019-05-31 00:00:00+00:00,0.029885145,0.01921144,0.043273658
2019-06-01 00:00:00+00:00,0.029881684,0.019725384,0.044603426
2019-06-02 00:00:00+00:00,0.03026884,0.019845946,0.045695398
2019-06-03 00:00:00+00:00,0.03073802,0.020174745,0.045903582
2019-06-04 00:00:00+00:00,0.03078674,0.02017489,0.045826554
2019-06-05 00:00:00+00:00,0.030543204,0.019843295,0.046277434
2019-06-06 00:00:00+00:00,0.030477185,0.01934925,0.045617096
2019-06-07 00:00:00+00:00,0.030559225,0.019461866,0.045900185
2019-06-08 00:00:00+00:00,0.030725392,0.020389585,0.045421943
2019-06-09 00:00:00+00:00,0.031081755,0.020183628,0.044793177
2019-06-10 00:00:00+00:00,0.031351972,0.02056158,0.04564602
2019-06-11 00:00:00+00:00,0.031714313,0.020476859,0.04623241
2019-06-12 00:00:00+00:00,0.032044165,0.020851452,0.047527887
2019-06-13 00:00:00+00:00,0.03238022,0.021405691,0.04763398
2019-06-14 00:00:00+00:00,0.03304324,0.021567501,0.048232857
2019-06-15 00:00:00+00:00,0.03357463,0.022186384,0.049027987
2019-06-16 00:00:00+00:00,0.034227367,0.02281282,0.049312737
2019-06-17 00:00:00+00:00,0.035011943,0.02326658,0.05022592
2019-06-18 00:00:00+00:00,0.03569907,0.02392625,0.052694056
2019-06-19 00:00:00+00:00,0.036750957,0.024601344,0.054891687
2019-06-20 00:00:00+00:00,0.038044017,0.025676787,0.055554267
2019-06-21 00:00:00+00:00,0.039502844,0.026375255,0.057774197
2019-06-22 00:00:00+00:00,0.04051966,0.02731015,0.059130672
2019-06-23 00:00:00+00:00,0.041506518,0.028051738,0.06086081
2019-06-24 00:00:00+00:00,0.042814843,0.028374022,0.06173772
2019-06-25 00:00:00+00:00,0.044429205,0.029757917,0.0641698
2019-06-26 00:00:00+00:00,0.046035435,0.030426092,0.06588454
2019-06-27 00:00:00+00:00,0.04692652,0.031445466,0.0687412
2019-06-28 00:00:00+00:00,0.046882696,0.0316165,0.067625515
2019-06-29 00:00:00+00:00,0.046560008,0.031654663,0.068687595
2019-06-30 00:00:00+00:00,0.046467204,0.03148265,0.06863158
2019-07-01 00:00:00+00:00,0.04616767,0.03079407,0.06802891
2019-07-02 00:00:00+00:00,0.045850553,0.030870827,0.066757455
2019-07-03 00:00:00+00:00,0.04591606,0.030764258,0.06652267
2019-07-04 00:00:00+00:00,0.04519487,0.030555546,0.06562072
2019-07-05 00:00:00+00:00,0.044440586,0.030196788,0.06428771
2019-07-06 00:00:00+00:00,0.04387571,0.029145833,0.06403936
2019-07-07 00:00:00+00:00,0.043584008,0.029396413,0.0636618
2019-07-08 00:00:00+00:00,0.04349277,0.02932715,0.061858103
2019-07-09 00:00:00+00:00,0.043280162,0.029164918,0.062201478
2019-07-10 00:00:00+00:00,0.043213494,0.02946437,0.06174022
2019-07-11 00:00:00+00:00,0.042977855,0.028638726,0.061697286
2019-07-12 00:00:00+00:00,0.0425832,0.02801357,0.06170433
2019-07-13 00:00:00+00:00,0.04212529,0.02833878,0.06086883
2019-07-14 00:00:00+00:00,0.041981004,0.02762316,0.060319245
2019-07-15 00:00:00+00:00,0.041311085,0.027855052,0.060214672
2019-07-16 00:00:00+00:00,0.040372185,0.025906565,0.058833487
2019-07-17 00:00:00+00:00,0.03900505,0.02527784,0.056920048
2019-07-18 00:00:00+00:00,0.037852183,0.02435505,0.056233123
2019-07-19 00:00:00+00:00,0.036341794,0.023710486,0.052838847
2019-07-20 00:00:00+00:00,0.035026375,0.023069605,0.05080475
2019-07-21 00:00:00+00:00,0.033881243,0.021926237,0.049609642
2019-07-22 00:00:00+00:00,0.03306766,0.021147586,0.048081584
