open_time,actual_return,actual_loss,MS_GARCH_mu,MS_GARCH_sigma,MS_GARCH_p_high,MS_GARCH_VaR_95,MS_GARCH_CVaR_95,MS_GARCH_VaR_99,MS_GARCH_CVaR_99,SV_mu,SV_sigma,SV_VaR_95,SV_CVaR_95,SV_VaR_99,SV_CVaR_99,close_actual,close_prev,close_pred_ms,close_pred_ms_lo95,close_pred_ms_hi95,close_pred_sv,close_pred_sv_lo95,close_pred_sv_hi95
2024-02-10 00:00:00+00:00,0.013033381077871586,-0.013033381077871586,8.583987362312338e-05,0.03190791977449802,0.6814741674598012,0.03857109479626703,0.0661816517616725,0.07736925890058276,0.12713542133978975,8.583987362312338e-05,0.02585898721834536,0.03886965180174731,0.06067267762289834,0.07532560022984508,0.10868270410035388,47751.09,47132.77,47136.816044673804,45349.42140372284,48986.248095560746,47136.816044673804,45335.88403720664,49000.87546654526
2024-02-11 00:00:00+00:00,0.01142945972783506,-0.01142945972783506,0.002182891209533415,0.03156799884271405,0.7013835054775476,0.03590804691666914,0.06238657330911119,0.07124346020480526,0.11981376930929306,0.002182891209533415,0.025487273519083878,0.03635942366426784,0.06152034903207211,0.07452358215561669,0.10789783593619887,48299.99,47751.09,47855.43928473934,46066.86126692169,49496.895023437886,47855.43928473934,46046.0724490584,49519.2418139612
2024-02-12 00:00:00+00:00,0.03293568144658824,-0.03293568144658824,0.001144203860478441,0.031189146306160712,0.7585418439656413,0.03437173147221383,0.06053460164196098,0.07141515241905888,0.11585369588025732,0.001144203860478441,0.024707488313888127,0.03230210002868925,0.05293094324660488,0.06409231801290828,0.09576379187835862,49917.27,48299.99,48355.28666431458,46668.042803225246,49989.00519219702,48355.28666431458,46764.728469354195,49885.65336221049
2024-02-13 00:00:00+00:00,-0.004370351494182536,0.004370351494182536,-0.00013454621052343715,0.031626000150023974,0.5887138841976787,0.04040165371988103,0.0687062860571136,0.07851295744149257,0.12849181812377464,-0.00013454621052343715,0.02681300480721785,0.03757119258551868,0.05751691905399475,0.0635149580891449,0.09176646851734409,49699.59,49917.27,49910.55427227981,47940.72640866558,51975.304316676,49910.55427227981,48076.61299164292,51828.398241906805
2024-02-14 00:00:00+00:00,0.041300218103198914,-0.041300218103198914,0.002698910295597604,0.031257374994479475,0.7058936939289799,0.03491085762255782,0.06039777673161231,0.07110017336334575,0.11031492714917178,0.002698910295597604,0.025360993928715585,0.032040559747276126,0.053370227975508146,0.07002193198705309,0.09115724741768542,51795.17,49699.59,49833.90590689892,47994.47144038357,51465.28698073644,49833.90590689892,48132.427762939915,51317.77807538603
2024-02-15 00:00:00+00:00,0.0016364577734705157,-0.0016364577734705157,-0.0011081336416761225,0.03205144839845362,0.4903714452262234,0.04379085279325619,0.08569257421877077,0.07992594149667093,0.2038537355431113,-0.0011081336416761225,0.02818991391048729,0.041768682678236344,0.07116071486944187,0.08642191319851181,0.11947912186200768,51880.0,51795.17,51737.805819106085,49575.96049893524,54113.719801485604,51737.805819106085,49676.31295535222,54004.40322010364
2024-02-16 00:00:00+00:00,0.004694246184426713,-0.004694246184426713,0.0026808918496287627,0.03172943740762538,0.6261171745907396,0.036579754111143475,0.062055156162935075,0.07493626595616691,0.10922640703680246,0.0026808918496287627,0.02659948155966282,0.03731269885782976,0.05744582106753294,0.06573426909540557,0.0944173579806887,52124.11,51880.0,52019.27127135289,50016.53272815631,53812.89452087165,52019.27127135289,49979.88680460487,53852.35085710553
2024-02-17 00:00:00+00:00,-0.009279917800631372,0.009279917800631372,0.0010134118773433612,0.03134437637105672,0.7457061875835815,0.03486522726648452,0.060930027541740074,0.07213710474172186,0.11641541842736476,0.0010134118773433612,0.025124921512843193,0.032120962792528955,0.05540366090092923,0.06772994711011719,0.08925787847506766,51642.64,52124.11,52176.95996703902,50338.1066807002,53973.48097587027,52176.95996703902,50476.43747988521,53825.56652051346
2024-02-18 00:00:00+00:00,0.009540032294676114,-0.009540032294676114,0.0015807475856151531,0.030982571984631148,0.785468734715986,0.03481185653744272,0.061789611924885184,0.0709935909094561,0.1241537088239059,0.0015807475856151531,0.024486215073788627,0.037693079335039945,0.06305583236535629,0.08096614502903622,0.10739203457705368,52137.67,51642.64,51724.33853386276,49875.79581606687,53472.07443074965,51724.33853386276,49732.29935801545,53626.36155168563
2024-02-19 00:00:00+00:00,-0.00698552773070659,0.00698552773070659,0.00010320061532729315,0.03059192233024095,0.8362584542051644,0.033183981941363884,0.061357339942090236,0.06567421879089488,0.12787035595950322,0.00010320061532729315,0.023554304249789028,0.03971927633814001,0.05913676333503719,0.0715759037626347,0.09818675106376634,51774.73,52137.67,52143.05091727794,50435.92597888807,53896.8320749532,52143.05091727794,50107.387073003294,54250.217219837374
2024-02-20 00:00:00+00:00,0.009306488030900633,-0.009306488030900633,0.0017064128679320878,0.03019180470818736,0.8792119818483836,0.030443305894497355,0.058627362582546284,0.06464805172554601,0.12439243354382806,0.0017064128679320878,0.02256711444204943,0.029853137887714785,0.05017361863874225,0.060571001156721704,0.095094572148856,52258.82,51774.73,51863.1544883916,50222.286707873114,53375.16155258362,51863.1544883916,50251.93504260433,53343.670533288496
2024-02-21 00:00:00+00:00,-0.007865510526459354,0.007865510526459354,0.00027299785448773174,0.029810458856757552,0.9076701784674507,0.031169969820234573,0.055565533056801925,0.0640448393508533,0.10801340850636859,0.00027299785448773174,0.021685135277436957,0.03328572273822091,0.0494339853725304,0.05563952822115938,0.07748394865684813,51849.39,52258.82,52273.08849328347,50655.038908172784,53913.37814867965,52273.08849328347,50547.97865824733,54027.56629016692
2024-02-22 00:00:00+00:00,-0.01087817419895304,0.01087817419895304,0.001740707418961756,0.029456864279678228,0.9259506480546562,0.029536908882494675,0.05640176265615707,0.06293206598543377,0.11678666295431611,0.001740707418961756,0.020905717878149387,0.02987904890264822,0.05519453005820449,0.07119291707206268,0.11041452566989382,51288.42,51849.39,51939.72321688244,50340.31569877483,53403.702500767766,51939.72321688244,50323.09520822459,53421.97717068735
2024-02-23 00:00:00+00:00,-0.010668655359765033,0.010668655359765033,0.0012122884382433623,0.029246086257565338,0.9231342585761779,0.02949562376235781,0.054766633551052435,0.06330869663797359,0.11133953347606272,0.0012122884382433623,0.02093367530415854,0.030668207531532092,0.05538690638256354,0.06438202450233058,0.10410727287030726,50744.15,51288.42,51350.63406165622,49797.728569647596,52823.73517132119,51350.63406165622,49739.37078276853,52885.71175507709
2024-02-24 00:00:00+00:00,0.016109250933854777,-0.016109250933854777,0.0009633616694432123,0.02902753520008448,0.9233526850248495,0.028787623495307304,0.05165667399344281,0.060402656941443714,0.10025243225679688,0.0009633616694432123,0.021009487715754973,0.029478110420532777,0.05131511279217973,0.06234580327390914,0.09738816458082322,51568.22,50744.15,50793.058523574415,49304.17272140884,52226.18324360198,50793.058523574415,49270.14058551022,52262.257193148114
2024-02-25 00:00:00+00:00,0.0031100616788884284,-0.0031100616788884284,-0.000323798572667354,0.028942839999558836,0.9083220257403364,0.030854754963342456,0.05688456211126788,0.06622307881771335,0.11561991446093346,-0.000323798572667354,0.021495282915503344,0.02974463045805297,0.04963589404629505,0.05442557424124266,0.09181254787340826,51728.85,51568.22,51551.52498702556,50001.39156356901,53184.14609696486,51551.52498702556,50056.93015531443,53125.13783241001
2024-02-26 00:00:00+00:00,0.051753212367562834,-0.051753212367562834,0.0015329998281983061,0.02857347779480319,0.9382703471756068,0.028069960455611914,0.05613611958239577,0.06278493271530883,0.1235404409102708,0.0015329998281983061,0.020438361178636184,0.025716388842691472,0.04377768184442823,0.048998453175568654,0.08431002283658864,54476.47,51728.85,51808.21113292232,50297.01304296691,53201.44796742896,51808.21113292232,50415.53007953755,53076.38178356818
2024-02-27 00:00:00+00:00,0.045937275755513214,-0.045937275755513214,-0.001312234733840593,0.03142582989549914,0.8334037384764406,0.03569934626929383,0.06413683257705548,0.07527642399401203,0.12858993100179864,-0.001312234733840593,0.02406472209920272,0.03750148179363373,0.051355814683612326,0.05690152038851236,0.0723691976774235,57037.34,54476.47,54405.03096653077,52565.999797119504,56456.3747501198,54405.03096653077,52471.35404935983,56558.20852019936
2024-02-28 00:00:00+00:00,0.09037342510456357,-0.09037342510456357,0.0010555283394783723,0.03306384170619139,0.652483175989614,0.03808974914345889,0.0632738060487552,0.07184338571451046,0.11698240495271472,0.0010555283394783723,0.027295207535708875,0.0394325728590796,0.06436252952621531,0.07521882289864835,0.10554180319641726,62432.1,57037.34,57097.57631375393,54905.65737515414,59251.784056550816,57097.57631375393,54831.978236427814,59331.40220197794
2024-02-29 00:00:00+00:00,-0.021060790861507746,0.021060790861507746,-0.0011436651173684948,0.039169186251110676,0.49612761074398554,0.052091107887756144,0.08080853593799607,0.09375745898663326,0.13828245368348374,-0.0011436651173684948,0.031290228572381354,0.047086488131305476,0.07771215520785608,0.09812475939849273,0.1294266360164545,61130.98,62432.1,62360.739399119055,59263.19515712061,65770.45162813287,62360.739399119055,59560.52831353974,65442.11780478667
2024-03-01 00:00:00+00:00,0.02035257099534111,-0.02035257099534111,0.00619867649768477,0.03847074055719065,0.47718381966417606,0.043735850452061534,0.07093505248299556,0.08378904254794649,0.12456676481167023,0.00619867649768477,0.03153001581388712,0.04073019574762687,0.07227277653725009,0.09247500227589694,0.12353739042773933,62387.9,61130.98,61511.088035286724,58514.98790154606,63863.92358224623,61511.088035286724,58691.12832625659,63672.258863160816
2024-03-02 00:00:00+00:00,-0.006442143609634661,0.006442143609634661,-0.0006569999795699875,0.03793316288107527,0.5139941814522235,0.04941024199725544,0.0805054484713185,0.0915755768706343,0.1480400615768869,-0.0006569999795699875,0.030910492166775116,0.05256825993007824,0.08195201521577943,0.08847884946326426,0.14191023727812502,61987.28,62387.9,62346.924612862764,59380.21584568747,65547.92721745685,62346.924612862764,59192.98784947993,65755.25594868578
2024-03-03 00:00:00+00:00,0.018012936948412033,-0.018012936948412033,0.001936892849026908,0.037549666194210206,0.6199091596497855,0.043199544936245955,0.07183733197370812,0.08367015441709497,0.1311549325391388,0.001936892849026908,0.029555272314614876,0.03935844088705614,0.06219015484651786,0.07362029888596539,0.10956635323864454,63113.97,61987.28,62107.45906878056,59366.47408997567,64723.78460568222,62107.45906878056,59594.94540412682,64475.65067376202
